SrcAddr,Sport,DstAddr,Dport,DstLoad,SrcPkts,SrcBytes,DstLoss,DstBytes,sMeanPktSz,SrcLoad,dMeanPktSz,Rate
192.168.1.96,33234,13.89.178.26,https,35890.367188,12,6316,0,5580,526.333313,41378.980469,558.000000,18.759899
192.168.1.96,59796,192.168.1.1,domain,0.000000,1,116,0,132,116.000000,0.000000,132.000000,18.661591
192.168.1.96,51456,192.168.1.1,domain,0.000000,1,116,0,187,116.000000,0.000000,187.000000,14.297766
192.168.1.96,33250,13.89.178.26,https,37654.671875,13,8617,0,5634,662.846130,58481.628906,512.181824,21.135723
192.168.1.96,38774,104.16.226.10,https,54539.128906,9,3452,0,2578,383.555542,73028.179688,286.444458,50.565292
192.168.1.96,51210,104.16.226.10,https,2970.976074,2,174,0,170,87.000000,3040.881592,85.000000,13.107247
192.168.1.96,45942,104.16.226.10,https,20003.033203,5,3314,0,803,662.799988,82500.851562,160.600006,34.997532
192.168.1.96,56175,192.168.1.1,domain,0.000000,1,116,0,187,116.000000,0.000000,187.000000,14.142471
192.168.1.96,33254,13.89.178.26,https,38640.253906,15,13196,1,5688,879.733337,91279.632812,474.000000,24.085314
192.168.1.96,48348,104.16.86.20,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,37.082359
192.168.1.96,49965,192.168.1.1,domain,0.000000,1,116,0,187,116.000000,0.000000,187.000000,14.128884
192.168.1.96,36508,13.89.178.26,https,34484.777344,15,15520,0,5743,1034.666626,94218.500000,441.769226,21.951363
192.168.1.96,51210,104.16.226.10,https,15053.906250,2,174,0,170,87.000000,15408.116211,85.000000,66.414291
192.168.1.96,36214,192.168.1.1,domain,0.000000,1,116,0,187,116.000000,0.000000,187.000000,14.819426
192.168.1.96,36510,13.89.178.26,https,35827.113281,12,4620,1,5526,385.000000,30889.214844,614.000000,18.234484
192.168.1.96,45942,104.16.226.10,https,32823.222656,4,3635,0,695,908.750000,171473.046875,173.750000,55.019772
192.168.1.96,44461,192.168.1.1,domain,0.000000,1,116,0,132,116.000000,0.000000,132.000000,19.465857
192.168.1.96,36366,192.168.1.1,domain,0.000000,1,116,0,187,116.000000,0.000000,187.000000,13.523747
192.168.1.96,36518,13.89.178.26,https,38668.019531,14,13808,0,5634,986.285706,96798.390625,512.181824,22.648197
192.168.1.96,47358,192.168.1.1,domain,0.000000,1,116,0,187,116.000000,0.000000,187.000000,14.646650
192.168.1.96,36524,13.89.178.26,https,36102.453125,12,6314,1,5580,526.166687,41609.117188,558.000000,18.870756
192.168.1.96,36026,192.168.1.1,domain,0.000000,1,116,0,187,116.000000,0.000000,187.000000,14.982396
192.168.1.96,57660,13.89.178.26,https,28937.353516,19,29836,0,5961,1570.315796,145774.953125,350.647064,22.562988
192.168.1.96,45942,104.16.226.10,https,34218.406250,4,3557,0,693,889.250000,175566.734375,173.250000,57.579048
192.168.1.96,50386,172.217.171.240,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,26.087185
0,0,84,1,0.000000,9668,9247503,0,0,0.000000,0.000000,0.000000,0.000000
192.168.1.96,51210,104.16.226.10,https,15689.893555,1,108,0,170,108.000000,0.000000,85.000000,46.146744
192.168.1.96,53058,216.58.212.100,https,122517.421875,6,1749,0,2568,291.500000,86924.765625,513.599976,74.523979
192.168.1.96,45942,104.16.226.10,https,34306.105469,4,3635,0,698,908.750000,178535.765625,174.500000,57.285954
192.168.1.96,51820,151.101.0.176,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,31.078098
192.168.1.96,51810,151.101.0.176,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,26.456427
192.168.1.96,53484,66.102.1.188,5228,0.000000,1,66,0,66,66.000000,0.000000,66.000000,17.803415
192.168.1.96,36010,104.16.169.131,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,25.345974
192.168.1.96,33682,152.199.19.160,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,19.389616
192.168.1.96,59830,151.101.0.176,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,25.064543
192.168.1.1,,224.0.0.1,,0.000000,1,46,0,0,46.000000,0.000000,0.000000,0.000000
192.168.1.96,,224.0.0.251,,0.000000,1,46,0,0,46.000000,0.000000,0.000000,0.000000
192.168.1.96,48348,104.16.86.20,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,33.497471
192.168.1.96,51210,104.16.226.10,https,14430.933594,1,108,0,170,108.000000,0.000000,85.000000,42.443920
192.168.1.96,33682,152.199.19.160,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,0.000000
192.168.1.96,45942,104.16.226.10,https,2353.346191,9,6871,0,1499,763.444458,10783.374023,166.555557,3.751583
192.168.1.96,51210,104.16.226.10,https,6194.162598,6,734,0,574,122.333336,7914.044922,95.666664,17.780739
192.168.1.96,36217,192.168.1.1,domain,0.000000,1,90,0,163,90.000000,0.000000,163.000000,14.579809
192.168.1.96,37685,104.16.226.10,https,111324.812500,10,2385,0,3826,238.500000,69400.226562,382.600006,76.770157
192.168.1.96,50386,172.217.171.240,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,26.798157
192.168.1.96,51210,104.16.226.10,https,31837.160156,3,252,0,274,84.000000,29227.556641,91.333336,108.733475
192.168.1.96,36010,104.16.169.131,https,71929.960938,2,144,0,303,72.000000,22714.724609,75.750000,197.176422
192.168.1.96,45942,104.16.226.10,https,35014.027344,4,3635,0,694,908.750000,183269.203125,173.500000,58.804752
fe80::5424:887b:fabb:31da,dhcpv6-client,ff02::1:2,dhcpv6-server,0.000000,1,110,0,0,110.000000,0.000000,0.000000,0.000000
192.168.1.96,53484,66.102.1.188,5228,0.000000,1,66,0,66,66.000000,0.000000,66.000000,17.705381
192.168.1.96,51810,151.101.0.176,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,28.987188
192.168.1.96,51820,151.101.0.176,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,29.002319
192.168.1.96,59830,151.101.0.176,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,31.535795
192.168.1.96,,192.168.1.1,,0.000000,1,42,0,42,42.000000,0.000000,42.000000,79.358780
192.168.1.96,33682,152.199.19.160,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,18.926132
0,0,81,1,0.000000,358,199073,0,0,0.000000,0.000000,0.000000,0.000000
192.168.1.96,59900,41.231.48.63,http,67763.273438,28,3254,0,40462,116.214287,5449.961914,1445.071411,11.940245
192.168.1.96,51354,41.231.48.63,http,101189.835938,30,3766,0,47417,125.533333,8068.859375,1756.185181,15.512775
192.168.1.96,51366,41.231.48.63,http,1090.334961,5,916,0,655,183.199997,1624.421753,163.750000,2.216128
192.168.1.96,51372,41.231.48.63,http,78228.570312,24,3520,0,36833,146.666672,7477.355957,1534.708374,13.019997
192.168.1.96,51378,41.231.48.63,http,60543.636719,22,2976,0,28756,135.272720,6296.147949,1437.800049,11.357888
192.168.1.96,51382,41.231.48.63,http,364632.781250,27,4290,1,41605,158.888885,37506.226562,1434.655151,62.404480
192.168.1.96,49852,192.168.1.1,domain,0.000000,1,88,0,104,88.000000,0.000000,104.000000,8.588925
192.168.1.96,36488,192.168.1.1,domain,0.000000,1,88,0,145,88.000000,0.000000,145.000000,8.243955
192.168.1.96,44030,192.168.1.1,domain,0.000000,1,91,0,107,91.000000,0.000000,107.000000,19.420492
192.168.1.96,43599,192.168.1.1,domain,0.000000,1,91,0,148,91.000000,0.000000,148.000000,9.067909
192.168.1.96,47181,142.250.201.35,https,104842.609375,5,1710,0,2574,342.000000,69623.632812,514.799988,57.256279
192.168.1.96,49070,192.168.1.1,domain,0.000000,1,87,0,132,87.000000,0.000000,132.000000,15.478918
192.168.1.96,32966,192.168.1.1,domain,0.000000,1,87,0,161,87.000000,0.000000,161.000000,15.512775
192.168.1.96,43586,142.250.203.234,https,193650.203125,8,2185,0,4218,273.125000,96547.375000,383.454559,113.614853
192.168.1.96,39517,192.168.1.1,domain,0.000000,1,98,0,143,98.000000,0.000000,143.000000,14.966475
192.168.1.96,54838,31.13.69.35,https,644098.875000,32,4688,0,30464,146.500000,98774.296875,846.222229,182.130051
192.168.1.96,47403,192.168.1.1,domain,0.000000,1,85,0,101,85.000000,0.000000,101.000000,24.263599
192.168.1.96,49154,142.251.37.228,https,117920.476562,6,1753,0,2568,292.166656,83835.429688,513.599976,71.727783
192.168.1.96,48348,104.16.86.20,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,19.060688
192.168.1.96,51210,104.16.226.10,https,15381.831055,2,174,0,170,87.000000,15743.755859,85.000000,67.861015
192.168.1.96,45942,104.16.226.10,https,9291.954102,9,8081,0,1461,897.888916,51388.292969,162.333328,15.200463
192.168.1.96,49223,192.168.1.1,domain,0.000000,1,90,0,130,90.000000,0.000000,130.000000,24.407509
192.168.1.96,47897,192.168.1.1,domain,0.000000,1,90,0,164,90.000000,0.000000,164.000000,23.912003
192.168.1.96,52508,192.168.1.1,domain,0.000000,1,91,0,141,91.000000,0.000000,141.000000,12.052549
192.168.1.96,39375,142.251.37.206,https,112305.164062,10,4484,0,3847,448.399994,128512.515625,320.583344,83.584084
192.168.1.1,,224.0.0.1,,0.000000,1,46,0,0,46.000000,0.000000,0.000000,0.000000
192.168.1.96,48596,239.255.255.250,1900,0.000000,4,860,0,0,215.000000,1707.245117,0.000000,0.992584
192.168.1.96,,224.0.0.251,,0.000000,1,46,0,0,46.000000,0.000000,0.000000,0.000000
192.168.1.96,55426,192.168.1.1,domain,0.000000,1,100,0,268,100.000000,0.000000,268.000000,23.176044
fe80::5424:887b:fabb:31da,55300,2001:67c:1562::24,http,0.000000,1,94,0,0,94.000000,0.000000,0.000000,0.000000
fe80::36e8:94ff:feb8:d628,0x0001,fe80::5424:887b:fabb:31da,0x0000,0.000000,2,284,0,0,142.000000,5716.097168,0.000000,5.031776
fe80::5424:887b:fabb:31da,43946,2620:2d:4000:1::2a,http,0.000000,1,94,0,0,94.000000,0.000000,0.000000,0.000000
192.168.1.96,33682,152.199.19.160,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,0.000000
fe80::36e8:94ff:feb8:d628,0x0087,fe80::5424:887b:fabb:31da,0x0000,12023.019531,2,164,0,164,82.000000,12023.019531,82.000000,54.983322
192.168.1.96,50386,172.217.171.240,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,23.927452
192.168.1.96,51210,104.16.226.10,https,2804.204834,3,282,0,340,94.000000,2067.413574,85.000000,8.247661
192.168.1.96,46006,104.16.226.10,https,76706.773438,9,2295,0,2573,255.000000,68392.406250,285.888885,71.242088
192.168.1.96,45942,104.16.226.10,https,15883.634766,5,3315,0,804,663.000000,65409.007812,160.800003,27.747034
192.168.1.96,51820,151.101.0.176,https,586.433838,4,240,0,288,60.000000,488.694855,72.000000,2.375600
192.168.1.96,53484,66.102.1.188,5228,153.093445,2,132,0,132,66.000000,153.093445,66.000000,0.869849
192.168.1.96,51810,151.101.0.176,https,587.569824,4,240,0,288,60.000000,489.641541,72.000000,2.380202
192.168.1.96,33682,152.199.19.160,https,596.694458,3,198,0,132,66.000000,1193.388916,66.000000,4.520412
192.168.1.96,59830,151.101.0.176,https,1976.338867,4,240,0,288,60.000000,1646.949097,72.000000,8.006002
192.168.1.96,51372,41.231.48.63,http,0.000000,1,66,0,66,66.000000,0.000000,66.000000,34.402092
192.168.1.96,51366,41.231.48.63,http,0.000000,1,66,0,66,66.000000,0.000000,66.000000,29.958956
192.168.1.96,59900,41.231.48.63,http,0.000000,1,66,0,66,66.000000,0.000000,66.000000,29.967934
192.168.1.96,51354,41.231.48.63,http,0.000000,1,66,0,66,66.000000,0.000000,66.000000,29.981413
192.168.1.96,51378,41.231.48.63,http,0.000000,1,66,0,66,66.000000,0.000000,66.000000,29.986805
192.168.1.96,48348,104.16.86.20,https,0.000000,2,132,0,66,66.000000,8113.714844,66.000000,30.733767
192.168.1.96,50386,172.217.171.240,https,0.000000,2,132,0,66,66.000000,7352.224609,66.000000,27.849335
192.168.1.96,36700,34.241.202.139,https,0.000000,1,66,0,0,66.000000,0.000000,0.000000,0.000000
192.168.1.96,34445,192.168.1.1,domain,0.000000,1,87,0,132,87.000000,0.000000,132.000000,20.912626
192.168.1.96,51713,239.255.255.250,1900,0.000000,4,860,0,0,215.000000,1710.009521,0.000000,0.994192
192.168.1.96,40770,64.233.167.188,5228,228431.453125,12,1627,0,8155,135.583328,45969.750000,741.363647,84.729767
192.168.1.96,38319,192.168.1.1,domain,0.000000,1,89,0,345,89.000000,0.000000,345.000000,14.145872
192.168.1.96,37684,192.168.1.1,domain,0.000000,1,89,0,201,89.000000,0.000000,201.000000,18.717129
192.168.1.96,57288,216.58.211.202,https,233054.609375,18,2277,0,7073,126.500000,75931.609375,471.533325,141.202423
192.168.1.96,45614,142.250.203.234,https,58495.597656,17,2514,0,2765,147.882355,53397.253906,172.812500,90.236168
192.168.1.96,45942,104.16.226.10,https,4609.718750,8,7202,0,1402,900.250000,23675.996094,175.250000,7.044191
192.168.1.96,mdns,224.0.0.251,mdns,0.000000,6,492,0,0,82.000000,1088.000366,0.000000,1.658537
192.168.1.96,54494,192.168.1.1,domain,0.000000,1,85,0,113,85.000000,0.000000,113.000000,22.672138
192.168.1.96,51210,104.16.226.10,https,14957.546875,2,174,0,170,87.000000,15309.489258,85.000000,65.989174
0,0,79,1,0.000000,445,169999,0,0,0.000000,0.000000,0.000000,0.000000
192.168.1.96,41268,142.251.37.228,https,115440.523438,6,1754,0,2568,292.333344,82128.492188,513.599976,70.219299
